751|'FURNITURE'|0|'ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide'|'10-658-550-2257'|'Customer#000000751'|'e OSrreG6sx7l1t3wAg8u11DWk D 9'|2130.98
754|'BUILDING'|0|'er regular accounts against the furiously unusual somas sleep carefull'|'10-646-595-5871'|'Customer#000000754'|'8r5wwhhlL9MkAxOhRK'|-566.86
790|'BUILDING'|0|'riously final requests haggle to the blithely special requests. blithely pending gifts after the carefully silent id'|'10-368-832-9671'|'Customer#000000790'|'CR bzmYYVP'|2724.98
793|'BUILDING'|0|'uickly silent foxes use after the'|'10-404-953-9048'|'Customer#000000793'|' SltK1IMp2Xvwb,A0x3Co1uhcwr'|2072.99
797|'HOUSEHOLD'|0|'iously regular packages mold fluffily. express, idle accounts nag furiously across the carefully ironic req'|'10-994-609-7082'|'Customer#000000797'|'bdGkzA5duas6LZ1ywB96K6Av3x 99q95h'|3063.11
802|'BUILDING'|0|'the carefully even pinto beans. carefully unusual pinto beans against the asymptotes cajol'|'10-606-236-5778'|'Customer#000000802'|'ZDk4Suvi8gMp2LLAOW6nFA 3u'|1377.52
817|'MACHINERY'|0|'y against the carefully special patterns. unusual accounts sleep quickly final instructions. '|'10-566-341-4382'|'Customer#000000817'|'jDJt0Wfk0,Wcx5HOI5itS XqUJmMpjzJ'|7297.64
823|'AUTOMOBILE'|0|'l requests are against the slyly ironic pinto beans. blithely unusual packages wake alongsid'|'10-109-430-5638'|'Customer#000000823'|'HuoOuJLxx7S8YDQhexfmIX'|738.79
842|'FURNITURE'|0|' silent pinto beans. bold, pending platelets sleep furiously express theodolites. fluffily express reque'|'10-272-126-1413'|'Customer#000000842'|'stRBRwdFCkdN'|8635.49
854|'AUTOMOBILE'|0|'t slyly after the furiously even escapades. carefully regular pa'|'10-544-967-2382'|'Customer#000000854'|'flSR,SlEXwxrDcm3uedfK1Oiq,c9mZI'|3393.86
874|'AUTOMOBILE'|0|'st the deposits. furiously even requests cajole slyly. bol'|'10-886-494-4217'|'Customer#000000874'|'rdo knkGhtvpH6dbLkQon8QsrK1z4LFUpaVDTOn2'|5391.74
895|'AUTOMOBILE'|0|'ggle final packages. slyly regular instructions affix fur'|'10-933-819-2037'|'Customer#000000895'|'MDaJr8ekGTS79bS7CH8f1WgWPU'|904.43
896|'AUTOMOBILE'|0|'affix carefully unusual requests. furiously fin'|'10-425-565-3199'|'Customer#000000896'|'Tu1ZBNgiSEL9Ns'|7659.72
915|'AUTOMOBILE'|0|'r ideas. final dependencies haggle fluffily. express ideas behin'|'10-452-398-2445'|'Customer#000000915'|'mtGezp1BRzcfPVl,1,G8Wl'|3776.53
931|'BUILDING'|0|'s the carefully regular packages: pending'|'10-349-498-1720'|'Customer#000000931'|'M,lWVafqdRIO, WnAyLLt'|2409.69
935|'MACHINERY'|0|' furiously pending ideas. daringly '|'10-724-445-8323'|'Customer#000000935'|'XkVT4jvetY4JV76IAkd91sSp9CqsICE'|2531.25
951|'FURNITURE'|0|'ts. permanently special accounts mold quickly. requests boost slyly bo'|'10-813-916-8297'|'Customer#000000951'|'PnC4Xlds,v'|7499.47
955|'AUTOMOBILE'|0|'ts cajole quickly according to the pending, unusual dolphins. special, ironic c'|'10-918-863-8880'|'Customer#000000955'|'FIis0dJhR5DwVCLy'|138.31
968|'BUILDING'|0|'ic foxes haggle slyly according to the dependencies. even, regular acc'|'10-470-740-2657'|'Customer#000000968'|'eu 5FA1WHs9jq0pcdlVVA'|8921.97
973|'FURNITURE'|0|'sly special requests integrate carefully along the special foxes. regular, silent'|'10-749-928-5415'|'Customer#000000973'|'FT4jTOdVCpmYW'|3229.18
990|'BUILDING'|0|'dolites for the fluffily bold'|'10-403-137-1064'|'Customer#000000990'|'uF idg4bq8Ij7ghxJ5KuTnU8w'|6988.49
1044|'BUILDING'|0|'ly across the slyly ironic accounts. even requests '|'10-451-459-9620'|'Customer#000001044'|'Eh2e8gLyStrLE7A'|7291.3
1066|'MACHINERY'|0|'requests. slyly final instructions sleep. fluffily even packages cajole pending, final '|'10-333-463-4472'|'Customer#000001066'|'2Ge 0Nk29FlBs1GuBiY84sLvn38mEkAKnM'|949.68
1122|'BUILDING'|0|'egular, regular instructions are slyly regular requests. deposits despite the regular, pendi'|'10-257-957-3327'|'Customer#000001122'|'9lxNEW0Rei4DFaT4vX,T551AwBzrZoOXsRNOm'|45.21
1128|'BUILDING'|0|'odolites according to the regular courts detect quickly furiously pending foxes? unusual theodolites use p'|'10-392-200-8982'|'Customer#000001128'|'72XUL0qb4,NLmfyrtzyJlR0eP'|8123.99
1164|'HOUSEHOLD'|0|' ideas use. unusual packages sleep'|'10-828-178-5049'|'Customer#000001164'|'XWfNRnO2S5KAW0VodNwaBDixCEtv nKzt2LVFiwm'|7341.35
1197|'FURNITURE'|0|'ording to the slyly ironic accounts. carefully final instructions haggle. special, unusual foxes haggle enticing'|'10-254-891-7835'|'Customer#000001197'|'9A1LTDf0KbR'|9261.05
1202|'BUILDING'|0|'accounts. fluffily regular requests are. packages among the final deposits haggle carefully arou'|'10-788-256-6117'|'Customer#000001202'|'xThQDiKdG,0sU IduCCPAgHJfx1PDJwtUQvfU'|702.73
1226|'FURNITURE'|0|'ns. furiously pending packages hinder special accounts. sl'|'10-251-221-9440'|'Customer#000001226'|'HKR1zog fXW'|2135.92
1247|'MACHINERY'|0|'s against the quickly unusual ideas are blithely packages. accounts sleep quickly. regular'|'10-386-173-3167'|'Customer#000001247'|'q5,Og3ezW3jSUtbwK 6qLJPqPwCwdL'|1696.95
1283|'AUTOMOBILE'|0|' blithely daringly final theodolites. foxes ha'|'10-203-771-2219'|'Customer#000001283'|'6JeLWEtDERPB,0KzWB,I6Xs8rJXAC8ryFulW5NPC'|2222.71
1399|'AUTOMOBILE'|0|'foxes across the silent platelets haggle fluffily special requests. unusu'|'10-775-919-7154'|'Customer#000001399'|'FOuY,endAFj'|7352.14
1400|'BUILDING'|0|'etect fluffily final courts. carefully special instructions'|'10-217-180-5310'|'Customer#000001400'|'BuouRkR7J f'|2432.73
1430|'BUILDING'|0|'nic deposits. bold, even accounts cajole blithely'|'10-209-317-6929'|'Customer#000001430'|'mv 9MEDwd8yPeQj7N'|-920.4
1453|'BUILDING'|0|' to wake above the blithely regular foxes. d'|'10-852-397-3642'|'Customer#000001453'|'FTfWkW1 8jVgOIIR9sMm2HpohiuR1v2278'|662.67
1473|'MACHINERY'|0|'uriously. quickly pending multipliers maintain slyly silent excuses. regular requests cajole qui'|'10-891-555-7734'|'Customer#000001473'|'UPkONG9dy4VYyGNJGHG'|2796.93
1475|'BUILDING'|0|'uctions sleep blithely bold packages. pending, silent deposits after the fluffily final pinto beans ar'|'10-932-794-2009'|'Customer#000001475'|'4tUf4SaYTFV2H7ji'|1820.28
1504|'MACHINERY'|0|'ess theodolites. blithely speci'|'10-462-929-6039'|'Customer#000001504'|'suueZs7bAberaafllLS'|8151.61
1525|'AUTOMOBILE'|0|'cial dependencies. ironic accounts integrate regularly across the permanent accounts. quickly '|'10-178-851-9228'|'Customer#000001525'|'NtS KugGxV4GMBxNAwZdR6wwq02 fd y5,M'|2915.69
1559|'FURNITURE'|0|'ronic sentiments doubt carefully slyly even deposits. e'|'10-700-486-1040'|'Customer#000001559'|'0rOzDCEPki4zpeqXx5nW3ajIGdLN15XHeS'|4630.52
1575|'AUTOMOBILE'|0|'dugouts. slyly even deposits about the quickly reg'|'10-455-580-7646'|'Customer#000001575'|'Ntyf,WOVz9hrnESfXT6gBxej1eZjbwgdSEVvmRw'|7283.99
1661|'HOUSEHOLD'|0|'s. ideas play slyly slyly bold theodolites. furiously ironic packages na'|'10-582-676-4365'|'Customer#000001661'|'IRXXgB,YgRc078y2i1C,87 1wZ'|1760.9
1754|'BUILDING'|0|'requests. stealthily pending requ'|'10-154-971-3056'|'Customer#000001754'|'wXsAA1ZgkeofaPGeZaIe'|759.0
1789|'FURNITURE'|0|'he slyly express requests. silently daring packages sleep express courts! blithely pending foxes w'|'10-582-797-3122'|'Customer#000001789'|'lfHQVe9IPEKad'|6407.46
1803|'FURNITURE'|0|'its eat quickly around the slyly '|'10-993-780-6774'|'Customer#000001803'|'D7E  PteFioyOXeI 422,yZZIsEk'|3318.35
1810|'MACHINERY'|0|' the slyly special ideas. regular platelet'|'10-274-496-6960'|'Customer#000001810'|'RI0cwmW3gNVJiSnIGooUzA'|923.32
1812|'BUILDING'|0|' final orbits promise fluffily even waters. blithely '|'10-876-771-7164'|'Customer#000001812'|'UqextI Ph0pve58'|2515.86
1829|'BUILDING'|0|'ccounts. boldly bold foxes use slyly even requests. never regular dolphins at th'|'10-582-390-6176'|'Customer#000001829'|'9TWqvF0jyqs5eJ O0OPAprl0chk8WGTf,'|2886.86
1884|'HOUSEHOLD'|0|'s over the ironic requests sleep fluffily carefully bold dependencies. '|'10-570-500-9765'|'Customer#000001884'|'TFjb8jysqh0cMWSt36NLtlP'|8261.18
1925|'HOUSEHOLD'|0|'its sleep among the regular packages. fluffily final depende'|'10-814-492-1424'|'Customer#000001925'|'qZ8m0grVeRJN9h6Bn'|8891.65
1933|'HOUSEHOLD'|0|'es the accounts. close, ironic dolphins wake quickly furiously ir'|'10-484-847-9516'|'Customer#000001933'|'JGeZTkGT1uwbQa1C,sj'|4003.1
1936|'HOUSEHOLD'|0|'y regular packages. blithely even accounts are blithely. carefully regular accounts cajole blithely. quickly bol'|'10-714-881-1338'|'Customer#000001936'|'PGu2Wen188BC'|8592.2
1939|'HOUSEHOLD'|0|'usly unusual theodolites haggle slyly around the fluffily ironic asymptotes. express instructions cajo'|'10-417-450-5341'|'Customer#000001939'|'SBEYKDkrUBAt2RNh1z0dtG'|1306.86
1941|'FURNITURE'|0|'fluffily carefully regular foxes. fin'|'10-365-133-1400'|'Customer#000001941'|',51rsqq9XV'|9710.06
1951|'MACHINERY'|0|'thely unusual accounts. furiously unusual deposits sleep along the blithely final packages-- f'|'10-334-921-5346'|'Customer#000001951'|'NOXYVa52HyF5lmpj9,WR0'|5002.24
1966|'BUILDING'|0|'the blithely even accounts. final deposits cajole around the blithely final packages. '|'10-973-269-8886'|'Customer#000001966'|'jPv1 UHra5JLALR5Isci5u0636RoAu7t vH'|1937.72
1983|'FURNITURE'|0|'es sleep blithely regular instructions. regular instructions cajole carefully. slyly regular accounts'|'10-305-434-9284'|'Customer#000001983'|'KFNKCUFOyS'|3640.9
1985|'HOUSEHOLD'|0|' theodolites wake slyly fluffily regular pinto beans. furiously ironic packages according to t'|'10-248-352-6397'|'Customer#000001985'|'Cy7CMgihIn6lemMjU2d3SKiOmHXi0TrRZK'|1800.96
1986|'FURNITURE'|0|'fter the slyly even deposits cajole pending accounts.'|'10-971-309-8075'|'Customer#000001986'|'3ugRcAUZuXms2oHREuEsprYLg2u'|5749.2
1993|'FURNITURE'|0|'regular pinto beans. furiously ironic epitaphs after the '|'10-928-142-7350'|'Customer#000001993'|'Yi8QRnZDlVqZfW8SHbw,drKwsPBd6qXjavl'|1209.74
2061|'AUTOMOBILE'|0|'nag quickly carefully special accounts. account'|'10-883-306-1109'|'Customer#000002061'|'f JsGHMF85LtqpCvNSP2'|5692.14
2075|'HOUSEHOLD'|0|'anent ideas nag carefully regular foxes. pinto beans h'|'10-324-357-1257'|'Customer#000002075'|'tGjjK7CQkSvdMa1H381OTUYFH'|6872.54
2092|'FURNITURE'|0|'es wake furiously. quick, ironic deposits should have to sleep. pending, bold accounts integrate carefully b'|'10-456-623-3737'|'Customer#000002092'|'mbXbLGq4DfFGPvz8DO3Vp'|9179.85
2126|'AUTOMOBILE'|0|'ding to the slyly even deposits. furiously final packages play furiously among the requests; ca'|'10-313-709-2418'|'Customer#000002126'|'G0nn9PDIrlnoSIwR,sFHXi, 0t84FMYm5zt'|8405.67
2131|'AUTOMOBILE'|0|'e slyly. furiously pending ideas after the slyly ironic requests nag slyly brave packages. carefully'|'10-360-220-3293'|'Customer#000002131'|'saLmcPh12Go0FtvAo52AWxRj6Cm4l7d '|9257.2
2182|'BUILDING'|0|'tructions about the carefully unusual requests kindle'|'10-441-617-7064'|'Customer#000002182'|'yp2 9KXVMm'|5924.17
2197|'AUTOMOBILE'|0|'final ideas sleep carefully quickly ironic deposits. slyly regular pinto beans wake alo'|'10-409-367-8789'|'Customer#000002197'|'L0HH7L9SpDzDuyvsUBqnwhNscL0gmrLJM6'|8458.37
2218|'MACHINERY'|0|'oost. furiously even requests need'|'10-742-754-1182'|'Customer#000002218'|'NIqi,IwFAYv4NZID0Qe2F9Q24BUTj3FIq3'|7848.39
2221|'MACHINERY'|0|'ithe packages. pending ideas cajole around the evenly regular waters. furiously u'|'10-837-448-2159'|'Customer#000002221'|'mlpYxN6O72y'|2815.89
2243|'FURNITURE'|0|'olites haggle slyly ironic packages! regular requests across the blithely r'|'10-457-419-6760'|'Customer#000002243'|'ZusL9wX68hmnTnDEuSinbacCr4'|2808.73
2290|'AUTOMOBILE'|0|'ully. unusual requests are unusual, special requests. furiously express packages '|'10-907-437-9925'|'Customer#000002290'|'XfbflRY4j48N8YI FwdiIN5Yp4R2XU183f7S6FY0'|-395.19
2303|'FURNITURE'|0|'ages. special deposits according to the special, even realms hinder asymptotes. quickly quiet p'|'10-766-217-4138'|'Customer#000002303'|'5nLAzMCWZfni6rnu,WfdbSmj'|3780.81
2310|'MACHINERY'|0|'carefully blithely final requests. silent excuses nag. sometimes regular pinto be'|'10-905-806-4794'|'Customer#000002310'|' 1,vAAuNvNzCU0VL8Zq2WRE'|1149.18
2330|'MACHINERY'|0|'ges; foxes sleep carefully stealthy accounts. ironic, regular packages cajole furiously regular accounts. ironic exc'|'10-351-816-7658'|'Customer#000002330'|'mdeeDlofQJicW'|714.46
2356|'MACHINERY'|0|'fily ironic accounts. silent requests haggle above the regular accounts. ironic depo'|'10-311-646-8139'|'Customer#000002356'|' EyYifddmvardB01tkf'|3706.49
2366|'BUILDING'|0|'ully between the slyly ironic deposits. blithely '|'10-542-541-5741'|'Customer#000002366'|'1NfVUPkl6K11caDIXtpbxxJ7drQvaD k5JshJnS'|6768.23
2377|'HOUSEHOLD'|0|'uctions. final, special dinos nag quickly among the blithely special ideas. furiously regul'|'10-664-689-8650'|'Customer#000002377'|'UGgB8MgNCSGyg0Ms'|3837.93
2400|'FURNITURE'|0|'unts along the even, even packages haggle blithely furiously ironic deposits. slyly regular instr'|'10-496-532-1834'|'Customer#000002400'|'LJTByF,UWhOcTVaTP '|2125.51
2412|'HOUSEHOLD'|0|'tions detect slyly. slyly ironic ideas promise blithely '|'10-466-515-3035'|'Customer#000002412'|'fAFoJ1ynmfwdyYVS05zQ'|2755.77
2498|'BUILDING'|0|'y even theodolites. even, special'|'10-959-460-6272'|'Customer#000002498'|'jzOIywmUXFl2'|2223.65
2500|'MACHINERY'|0|'ronic requests nod. warthogs ha'|'10-338-582-4233'|'Customer#000002500'|'pbF43XhhwX6pWpZ6LTWav7qPPY6zRJ0q'|3399.16
2515|'MACHINERY'|0|'y alongside of the slyly regular f'|'10-960-364-4078'|'Customer#000002515'|'kZbHvCLlXcJAcRU733 7vKzsb5'|2844.87
2539|'HOUSEHOLD'|0|'uffily; blithely special ideas detect bravely against the i'|'10-325-811-5224'|'Customer#000002539'|'UcXmANiqrGZqSlG6y8dWQbM'|5493.6
2541|'BUILDING'|0|' quickly across the special pinto beans-- carefully bold requests on the slyly regular theodolites cajole against '|'10-542-274-1075'|'Customer#000002541'|'uUH4OMqCFn7C lTz'|9609.87
2557|'AUTOMOBILE'|0|'ainst the pending theodolites use carefully above the slyly ironic instructions. unusual, ironic plate'|'10-788-586-9628'|'Customer#000002557'|'XMLkm4J8mBPCSb,J3RW5VI8MBABeDM4xP'|6758.02
2576|'BUILDING'|0|'ular packages wake carefully about the quickly regul'|'10-602-277-5285'|'Customer#000002576'|'TdsON4i,Rynpt mJeGz0Tf IoyF3aB'|4190.53
2581|'MACHINERY'|0|'endencies integrate carefully regula'|'10-690-147-3371'|'Customer#000002581'|'Z8IQJAJdxpCC1sxML5I6ku74GgGD66GXMz'|3272.97
2600|'BUILDING'|0|' the blithely final packages. quickly even '|'10-296-686-9016'|'Customer#000002600'|'0qd,sTFzprK9dBkBXQ7YhpWCmbC ufamEwALAT'|5640.41
2621|'MACHINERY'|0|' ironic frets promise against the a'|'10-277-572-9420'|'Customer#000002621'|'Fw5MmIt,tPuUe5LlhjbJXUDMpR'|2238.79
2632|'BUILDING'|0|' carefully final deposits about the carefully even instructions cajole quickly'|'10-807-168-3490'|'Customer#000002632'|'Q945vMUK5GF4DBN7muAYk304X7MAEZwy3Yrz'|5618.72
2635|'MACHINERY'|0|' the final pinto beans. blithely special requests wake quickly packag'|'10-392-627-7354'|'Customer#000002635'|'3RFYqzZjZTC7cLOEUxZOlACTE8Y'|8329.35
2656|'BUILDING'|0|'furiously. slyly stealthy instructions sleep furiously ruthless excuse'|'10-667-469-8092'|'Customer#000002656'|'JWieZpE0esQ'|8115.55
2672|'AUTOMOBILE'|0|'jole fluffily. slyly regular deposits eat'|'10-476-866-8799'|'Customer#000002672'|'MhMCu5jIYte0H2TecIM9,Yv'|9052.45
2675|'FURNITURE'|0|'e packages. special pinto beans affix. requests after'|'10-717-605-8501'|'Customer#000002675'|'upJN2qkuRmrz,jWRYJm,iGL7G9pQ,2'|3076.93
2686|'BUILDING'|0|'ular foxes use carefully carefully careful ideas: theodolit'|'10-248-197-2553'|'Customer#000002686'|'swYLHCMgDINfhdDnv4HP'|1711.0
2751|'MACHINERY'|0|' ironic patterns. regular theodolites sleep car'|'10-828-442-1826'|'Customer#000002751'|'RhJBb7dc3B2P5Vf mxc'|3582.5
2756|'MACHINERY'|0|'lly above the furiously ironic ideas. '|'10-161-329-1143'|'Customer#000002756'|'43hjKTETxHc9X RHneJufsG,X,w3ERUE8qn'|1318.87
2757|'HOUSEHOLD'|0|' bold, ironic requests after the furiously blithe dependencies serve furiously final deposits. slyly even ideas '|'10-337-291-3047'|'Customer#000002757'|'iktuihyQ XmnUBIoEuy1vt1u'|-851.56
2761|'HOUSEHOLD'|0|'es use carefully carefully bold realms. quickly regular'|'10-759-369-1188'|'Customer#000002761'|'XI6oKu59czTaTA9'|3507.42
2766|'FURNITURE'|0|'imes special requests cajole furiously carefully pending requests; the'|'10-653-750-1662'|'Customer#000002766'|'zr9K8FftllM3SNQDw'|3339.18
2772|'HOUSEHOLD'|0|'cross the slyly pending accounts. express ideas about the final packages cajole across the closely regular excuses: '|'10-142-260-4231'|'Customer#000002772'|'Zrv8XzGCSp7BrltRIM1CHcYB3CSahGfTgYE'|1584.19
2780|'AUTOMOBILE'|0|'xpress pinto beans. fluffily pending requests among the final requests are along the regular patterns.'|'10-153-612-1323'|'Customer#000002780'|'inWS7x1r6LwwFyBZWU8p47NBMCaqM'|7721.91
2838|'FURNITURE'|0|'accounts cajole across the blithely final packag'|'10-488-975-6319'|'Customer#000002838'|'F77yW8qEWV'|9031.4
2843|'HOUSEHOLD'|0|'arefully special foxes wake fluffily. bold, express accounts sleep quickly express deposits. carefull'|'10-931-674-6760'|'Customer#000002843'|'d2J8zJD3M6kfRMXi3Iq6RQRHeufNQA'|9852.58
2902|'BUILDING'|0|' carefully special instructions thrash blithely. slyly ironic accounts use blithely ironic re'|'10-286-370-9922'|'Customer#000002902'|'E5YdkSPgAsSeDAYh5kD eWMM'|6398.88
2915|'FURNITURE'|0|'ggle against the slyly even requests. deposits about the quickly pending ideas sleep '|'10-870-588-4934'|'Customer#000002915'|'EZViKrrlZhKIgI8Vsm0BJaZ7BEYImSg8m0'|6748.74
2921|'MACHINERY'|0|' even deposits cajole never after the special, ironic pinto be'|'10-273-592-9369'|'Customer#000002921'|'qkwizYXdAgBiZNtHK14'|25.16
2934|'FURNITURE'|0|'es. express packages wake slyly bold account'|'10-921-998-3450'|'Customer#000002934'|'bQx6gsUguyvGqCUOchfuPvR'|4432.64
2939|'BUILDING'|0|' even instructions. express theodolites according to the express, ironic pinto beans sleep idl'|'10-680-631-2753'|'Customer#000002939'|'eOgj9kMTwxFXss34VTQ rQkO3Y9n rsC'|7671.46
2953|'HOUSEHOLD'|0|'ly express waters. furiously regular pains nag. furiously even instruct'|'10-370-194-1564'|'Customer#000002953'|'CbxbH76KR4XuG92os5V'|5157.14
2961|'MACHINERY'|0|'ronic requests. quickly ironic frays sleep furiously at the special, r'|'10-548-309-3458'|'Customer#000002961'|'3fV6Vsd3CHjc'|2689.64
2963|'AUTOMOBILE'|0|'side of the carefully bold packages. fluf'|'10-126-279-5452'|'Customer#000002963'|'nnaQj6WTPIo,AgskJ D'|7119.34
2997|'FURNITURE'|0|'se. carefully ironic deposits around the slyly special pinto beans wake furiously'|'10-600-583-9608'|'Customer#000002997'|'gI5gueXFajgxDinftNeuS8q Y'|3232.25
3036|'BUILDING'|0|'s are carefully regular requests. quickly even instructions poach; carefully silent asymptotes sleep quickly re'|'10-365-656-1550'|'Customer#000003036'|'EaOGRT1K9DdDktkBk'|8743.2
3090|'HOUSEHOLD'|0|'arefully unusual requests. regular accounts are according to the slyly pending foxes. iron'|'10-808-492-4655'|'Customer#000003090'|'xUWTlrKUUq3chFritM7U gZcDPEHMBYyn5505o'|950.56
3097|'FURNITURE'|0|'ans haggle furiously permanent t'|'10-452-558-9617'|'Customer#000003097'|'mr31Jx91Gml DVV4UpOWQ0okTze1JJAy'|-968.58
3126|'AUTOMOBILE'|0|'egular requests after the carefully express '|'10-369-204-5408'|'Customer#000003126'|'qqdBrSjecfpH,1jGUuYLnHVYx7bk0bfG'|8851.3
3152|'BUILDING'|0|'usual dinos. quickly silent platelets over the slyly bold accounts wake carefully quickly b'|'10-643-866-9160'|'Customer#000003152'|'Fb Vwx,IOO7q2Oif4jYoLGUp9XmcWLE7rF8t'|4779.79
3169|'BUILDING'|0|'according to the boldly final platelets. slyly bold deposits detect around the '|'10-471-622-4713'|'Customer#000003169'|'gIuBP4FV9Ao9Waf'|9476.35
3188|'HOUSEHOLD'|0|'ing, final platelets. slyly pending deposits wake sometimes across the quickly regular dolphins. quickly ironic'|'10-224-850-4155'|'Customer#000003188'|'OjzfuyIw16u1hQRvqo9u9VfFMMLFSd1IFZlqbi0'|8432.32
3195|'HOUSEHOLD'|0|'ously slyly final platelets. furiously express excuses haggle slyly'|'10-232-460-3943'|'Customer#000003195'|'PRFciJOuaYeKvwbRpCJ2dRMIvHdgYJ'|2703.19
3197|'HOUSEHOLD'|0|'e carefully about the busily unusual pinto beans. brave gifts sleep. quickly ir'|'10-761-779-5578'|'Customer#000003197'|'NAvjgDbUcKCfpXyafh9yRdydLx'|-742.84
3221|'FURNITURE'|0|'s. carefully final requests nag. carefully unusual packages cajole against the ironic instructions. ironic excuses h'|'10-127-908-6430'|'Customer#000003221'|'RYwgXfDg1lZyPQY409V0IlGh gwdcu61dJoNV'|3849.78
3261|'FURNITURE'|0|'y final ideas detect slyly at the slyly regular accounts: bold'|'10-652-446-3948'|'Customer#000003261'|' 58FXNBFMq78IGD8OEnIFjLxuWQTkNVXnr'|1971.84
3263|'MACHINERY'|0|'even accounts. fluffily final deposits wake carefully final requests. express deposits about the furiou'|'10-310-828-9038'|'Customer#000003263'|'Dk YI5Hxd32lV9llDCPtopcjA'|5077.83
3303|'MACHINERY'|0|'y final pinto beans are-- carefully ironic pinto beans use slyly regu'|'10-245-492-9067'|'Customer#000003303'|'eKOiVQUPgxgeYP9kpAUMZNnb9146m9cK'|3185.92
